Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji,model_persona,model,persona_id,traits,openness,conscientiousness,extraversion,agreeableness,neuroticism,risk_mean_cards,risk_std_cards,sycophancy_rate
meta-llama_llama-3.3-70b-instruct_p19.txt,1,827,52.55,3.21,98.69,51.93,18.38,16.2,94.07,74.61,59.61,17.9,13.3,11.73,0.36,0.0,0.73,0.24,4.59,15.6,6.77,0.73,15.24,7.74,3.63,7.86,0.6,17.53,5.56,3.75,5.68,2.18,2.54,1.09,24.43,1.21,12.33,5.08,1.21,1.45,1.57,0.6,3.02,0.12,5.08,3.51,1.45,2.06,0.85,1.09,0.73,0.0,0.0,0.0,8.34,4.35,0.97,0.12,0.0,0.24,1.21,4.35,0.0,0.12,0.97,0.0,0.12,0.0,0.0,0.12,6.29,0.0,0.0,5.93,0.36,0.0,0.85,0.36,0.0,0.0,0.12,0.0,0.0,0.24,0.0,0.36,0.24,0.6,0.0,0.36,0.12,0.36,0.0,0.73,6.17,9.79,0.85,2.18,5.32,0.73,0.12,1.21,5.32,11.25,0.24,0.97,0.0,0.0,0.0,0.0,0.0,13.54,5.56,6.89,0.0,0.0,0.48,0.6,0.0,meta-llama_llama-3.3-70b-instruct_p19,meta-llama_llama-3.3-70b-instruct,p19,O-C+E+A-N+,2.4,4.888888888888889,4.375,3.2222222222222223,4.375,24.40740740740741,2.19864030809716,0.11538461538461539
meta-llama_llama-3.3-70b-instruct_p20.txt,1,719,30.29,4.31,97.76,93.98,15.63,19.61,94.44,73.99,61.06,18.08,14.19,12.38,0.97,0.0,0.28,0.42,3.89,14.19,6.4,1.39,13.49,10.57,4.73,8.9,0.97,17.52,5.98,3.48,8.9,3.62,4.73,1.11,25.31,1.81,10.57,2.5,0.56,1.67,2.23,0.7,3.2,0.14,7.23,6.26,0.7,2.09,1.53,0.28,0.28,0.0,0.0,0.0,9.04,3.89,1.53,0.0,0.0,0.0,0.83,5.84,0.0,0.14,0.14,0.14,0.0,0.0,0.0,0.0,6.26,0.14,0.0,5.84,0.28,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.42,0.14,1.39,0.28,0.0,0.0,1.11,0.0,0.0,5.29,7.93,0.97,2.09,4.17,0.7,0.0,0.28,6.82,9.87,1.39,1.39,0.0,0.0,0.0,0.0,0.0,15.44,6.4,5.98,0.0,0.0,1.95,1.11,0.0,meta-llama_llama-3.3-70b-instruct_p20,meta-llama_llama-3.3-70b-instruct,p20,O-C+E+A-N-,2.2,5.0,4.5,3.2222222222222223,1.125,24.74074074074074,1.5297686243009911,0.0
meta-llama_llama-3.3-70b-instruct_p21.txt,1,811,63.64,4.31,98.35,94.5,18.86,19.48,94.33,73.49,57.71,17.76,14.18,12.21,1.11,0.0,0.12,0.25,3.58,16.15,8.75,0.49,14.92,6.54,2.84,7.89,0.62,16.28,4.93,2.59,7.52,3.08,3.95,0.49,22.69,0.99,12.21,5.92,0.62,1.6,1.23,0.49,1.73,0.25,7.52,6.54,0.86,3.08,2.34,0.62,0.62,0.0,0.0,0.0,7.03,3.82,2.1,0.37,0.0,0.0,0.86,3.7,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,7.64,0.37,0.25,6.66,0.49,0.0,1.36,0.25,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.37,0.0,0.25,0.0,0.62,0.25,0.0,2.71,11.96,0.86,1.6,5.3,0.25,0.86,3.21,4.93,10.36,0.25,0.86,0.0,0.0,0.0,0.0,0.0,13.56,5.43,6.91,0.0,0.0,0.74,0.49,0.0,meta-llama_llama-3.3-70b-instruct_p21,meta-llama_llama-3.3-70b-instruct,p21,O-C+E-A+N+,2.5,4.888888888888889,1.5,4.444444444444445,4.5,24.11111111111111,3.1426968052735447,0.038461538461538464
meta-llama_llama-3.3-70b-instruct_p22.txt,1,722,64.57,39.26,95.41,95.72,18.05,23.68,91.27,67.87,53.74,17.17,13.57,9.14,2.22,0.0,1.39,0.83,3.6,17.73,8.17,0.28,14.27,6.37,4.16,6.37,0.0,14.27,5.96,2.49,8.31,5.96,1.39,1.11,18.14,1.11,8.31,3.19,1.11,1.39,1.11,0.0,0.83,0.55,6.51,6.23,0.28,2.77,2.77,0.0,0.0,0.0,0.0,0.0,13.43,4.99,2.08,0.0,0.0,0.0,0.83,7.62,1.66,0.28,1.52,0.14,0.0,0.0,0.0,0.0,5.68,1.66,0.97,2.63,0.28,0.55,2.08,0.14,0.0,0.14,0.0,0.0,0.0,1.39,0.0,0.14,0.0,0.69,0.0,0.14,0.0,0.0,0.0,0.14,6.65,12.74,0.83,1.8,8.31,0.55,1.39,0.42,6.93,5.82,1.52,0.55,0.0,0.0,0.0,0.0,0.0,15.37,5.54,7.06,0.0,0.0,2.49,0.28,0.0,meta-llama_llama-3.3-70b-instruct_p22,meta-llama_llama-3.3-70b-instruct,p22,O-C+E-A+N-,2.2,5.0,2.0,4.555555555555555,1.25,24.36,1.5969971822141702,0.0
meta-llama_llama-3.3-70b-instruct_p23.txt,1,773,44.16,1.89,99.0,67.1,15.16,19.53,94.05,74.64,57.83,18.76,14.1,12.16,1.29,0.0,0.0,0.65,4.66,13.45,6.08,0.78,15.39,7.63,4.4,7.76,1.42,18.63,5.56,3.36,8.02,3.36,3.36,1.68,25.49,1.16,13.71,5.95,1.29,1.42,1.03,0.26,3.36,0.39,6.08,4.53,1.55,2.59,1.55,1.03,0.65,0.13,0.0,0.0,7.37,4.14,1.81,0.13,0.26,0.13,0.78,3.49,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.13,7.76,0.26,0.0,6.73,0.78,0.0,1.55,0.78,0.0,0.39,0.0,0.0,0.0,0.0,0.13,0.91,0.0,1.42,0.0,0.26,0.13,0.26,0.0,0.13,5.05,10.87,1.29,2.07,4.53,0.91,0.13,2.85,5.95,11.51,1.55,0.65,0.13,0.0,0.13,0.0,0.0,17.34,6.08,7.63,0.52,0.0,1.81,1.29,0.0,meta-llama_llama-3.3-70b-instruct_p23,meta-llama_llama-3.3-70b-instruct,p23,O-C+E-A-N+,2.0,4.888888888888889,1.5,2.3333333333333335,4.75,19.48148148148148,7.385523228639132,0.0
meta-llama_llama-3.3-70b-instruct_p24.txt,1,736,58.11,5.25,96.69,67.31,17.12,24.73,91.44,67.53,53.67,15.08,11.28,9.78,0.95,0.0,0.0,0.54,3.8,14.13,7.34,0.82,13.72,6.66,3.4,8.7,1.09,14.4,5.43,2.99,7.88,2.45,4.76,1.09,22.69,0.68,11.28,3.67,1.36,1.22,2.45,0.14,3.13,0.14,3.67,3.26,0.27,0.95,0.82,0.0,0.0,0.0,0.0,0.0,7.2,2.99,0.82,0.0,0.0,0.14,1.22,3.94,0.14,0.14,0.0,0.0,0.14,0.0,0.0,0.14,9.51,0.27,0.14,8.42,1.22,0.0,0.68,0.14,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.54,0.0,1.63,0.14,0.41,0.0,0.14,0.14,0.27,6.93,10.46,1.63,1.9,5.3,0.95,0.27,0.68,5.71,7.74,1.9,0.41,0.0,0.0,0.0,0.0,0.0,14.81,6.11,5.71,0.0,0.0,2.17,0.82,0.0,meta-llama_llama-3.3-70b-instruct_p24,meta-llama_llama-3.3-70b-instruct,p24,O-C+E-A-N-,2.0,5.0,1.75,2.7777777777777777,1.25,21.22222222222222,6.8276851092165405,0.0
meta-llama_llama-3.3-70b-instruct_p25.txt,1,730,57.38,9.28,92.07,97.61,17.38,17.53,94.11,72.74,56.03,15.48,9.32,8.08,0.55,0.0,0.41,0.27,6.16,17.67,10.41,0.14,11.78,8.63,3.42,7.95,0.82,20.0,5.07,3.29,4.66,3.42,1.23,0.0,26.3,1.78,11.51,4.66,1.1,1.23,0.82,0.41,2.19,0.96,10.68,8.49,1.92,5.07,3.29,1.23,0.96,0.0,0.0,0.0,8.22,4.66,0.55,0.14,0.0,0.27,1.23,3.42,0.27,1.1,0.41,0.0,0.41,0.0,0.0,0.41,4.25,2.88,0.55,0.27,0.41,0.14,3.29,0.41,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.27,0.0,0.96,0.0,0.41,0.27,0.41,0.0,0.41,7.95,11.78,0.68,2.47,4.66,0.68,1.1,2.33,5.48,12.47,1.23,1.37,0.14,0.0,0.14,0.0,0.0,15.89,4.79,7.81,0.68,0.55,1.23,0.82,0.0,meta-llama_llama-3.3-70b-instruct_p25,meta-llama_llama-3.3-70b-instruct,p25,O-C-E+A+N+,2.8,3.111111111111111,4.625,4.555555555555555,4.75,24.11111111111111,2.8458329944145992,0.3173076923076923
meta-llama_llama-3.3-70b-instruct_p26.txt,1,924,51.97,67.33,91.4,97.14,17.43,16.56,93.29,76.3,60.61,15.91,12.77,6.17,6.06,0.0,0.0,0.43,3.14,16.02,8.87,0.22,14.5,8.55,4.33,9.42,1.08,17.75,5.52,4.76,11.36,10.06,0.97,0.32,23.48,2.16,8.77,2.81,0.43,1.52,0.11,0.65,2.81,0.43,7.79,7.03,0.65,4.11,3.35,0.54,0.22,0.0,0.11,0.0,13.42,4.44,1.52,0.11,0.0,0.11,1.19,8.66,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,3.35,2.16,0.11,0.65,0.43,0.0,3.14,0.43,0.0,0.11,0.0,0.0,0.0,1.73,0.0,0.22,0.22,1.3,0.0,0.0,0.22,0.11,0.54,0.54,8.33,11.58,0.43,2.71,7.25,0.43,0.65,0.97,5.41,11.26,1.3,1.3,0.0,0.0,0.0,0.0,0.0,14.5,5.63,7.14,0.11,0.0,1.62,0.0,0.0,meta-llama_llama-3.3-70b-instruct_p26,meta-llama_llama-3.3-70b-instruct,p26,O-C-E+A+N-,2.7,3.7777777777777777,4.75,4.666666666666667,1.0,25.074074074074073,1.5852544117801999,0.028846153846153848
meta-llama_llama-3.3-70b-instruct_p27.txt,1,704,29.72,1.08,99.0,65.01,16.0,15.77,96.31,77.84,59.94,20.74,14.91,12.78,0.0,0.14,0.0,1.42,5.82,11.08,5.4,0.0,15.48,9.38,3.55,9.23,1.56,23.01,3.98,2.27,6.39,1.85,2.98,1.56,26.99,1.42,13.92,5.11,0.85,1.7,2.41,0.14,3.84,0.43,6.82,4.83,1.99,2.98,1.28,1.7,1.14,0.43,0.0,0.0,9.8,5.4,1.42,0.0,0.14,0.0,1.42,4.4,0.43,0.43,0.0,0.0,0.14,0.14,0.0,0.0,3.69,0.14,0.0,3.41,1.14,0.0,1.28,0.28,0.0,0.28,0.0,0.0,0.0,0.43,0.0,0.43,0.14,2.27,0.57,0.0,0.0,0.43,0.43,0.0,9.8,6.53,0.14,1.99,3.55,0.14,0.14,0.71,5.4,8.1,3.69,1.7,0.43,0.0,0.43,0.0,0.0,16.48,5.97,5.97,0.14,0.14,3.84,0.43,0.0,meta-llama_llama-3.3-70b-instruct_p27,meta-llama_llama-3.3-70b-instruct,p27,O-C-E+A-N+,2.5,2.888888888888889,4.625,2.111111111111111,4.75,20.11111111111111,5.187830013301667,0.21153846153846154
meta-llama_llama-3.3-70b-instruct_p28.txt,1,679,70.58,53.25,91.75,94.14,20.58,17.23,93.96,76.44,60.82,14.43,9.43,5.01,3.83,0.15,0.0,0.44,5.01,18.26,10.75,0.59,15.76,7.81,3.98,8.98,0.74,17.53,6.63,4.12,8.84,5.45,3.09,0.88,21.35,1.03,9.72,4.57,0.74,1.33,1.03,0.15,1.47,0.59,5.89,5.74,0.15,2.06,2.06,0.0,0.0,0.0,0.0,0.0,8.69,2.21,0.74,0.0,0.0,0.0,0.29,5.45,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,2.36,1.33,0.0,0.88,0.15,0.0,1.47,0.15,0.0,0.15,0.0,0.0,0.0,0.44,0.0,0.88,0.15,1.47,0.29,0.29,0.0,0.88,0.29,0.88,9.43,12.67,0.74,2.95,8.1,0.59,0.44,1.03,5.01,7.22,3.09,0.74,0.15,0.0,0.15,0.0,0.0,12.81,4.86,5.74,0.0,0.0,1.91,0.29,0.0,meta-llama_llama-3.3-70b-instruct_p28,meta-llama_llama-3.3-70b-instruct,p28,O-C-E+A-N-,2.3,3.5555555555555554,4.75,2.5555555555555554,1.125,23.703703703703702,2.7730824514570194,0.0
meta-llama_llama-3.3-70b-instruct_p29.txt,1,847,44.76,8.52,90.25,57.13,15.69,16.65,94.33,76.15,59.27,17.95,14.29,10.86,1.18,0.0,1.77,0.35,3.66,13.46,7.2,0.94,14.4,8.15,4.25,8.26,1.3,19.24,5.31,3.9,5.9,3.07,2.36,0.47,23.73,1.77,11.22,4.25,0.47,2.01,1.53,0.47,2.01,0.12,7.91,5.08,2.72,3.9,2.01,1.65,1.53,0.0,0.0,0.0,10.04,4.72,1.3,0.71,0.0,0.0,1.77,5.55,0.0,0.12,2.01,0.0,0.0,0.0,0.0,0.0,6.38,0.71,0.47,4.49,0.71,0.0,1.18,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.24,0.0,0.12,0.12,0.0,0.47,6.49,11.92,1.3,2.01,5.19,1.42,0.83,1.65,4.72,12.16,1.06,0.47,0.0,0.0,0.0,0.0,0.0,14.52,6.61,6.61,0.0,0.0,0.83,0.47,0.0,meta-llama_llama-3.3-70b-instruct_p29,meta-llama_llama-3.3-70b-instruct,p29,O-C-E-A+N+,2.3,4.111111111111111,1.75,4.555555555555555,4.625,23.25925925925926,5.1466824452305096,0.11538461538461539
meta-llama_llama-3.3-70b-instruct_p30.txt,1,750,70.82,36.23,83.41,88.97,18.75,19.07,93.6,72.4,56.27,17.07,13.87,8.27,1.33,0.0,3.87,0.27,3.2,16.27,8.67,0.4,15.6,6.27,2.67,7.47,0.13,15.47,6.13,2.27,5.47,3.73,1.2,0.53,20.67,0.8,9.33,4.8,0.4,1.33,0.8,0.0,1.07,0.8,5.73,5.2,0.4,2.27,2.0,0.13,0.13,0.0,0.0,0.0,13.73,5.87,1.73,0.13,0.0,0.27,1.6,7.47,0.67,0.13,2.8,1.6,0.0,0.0,0.0,0.0,5.07,0.67,0.27,3.73,0.53,0.0,1.6,0.67,0.27,0.0,0.0,0.0,0.0,0.13,0.4,0.4,0.0,0.93,0.0,0.27,0.0,0.0,0.0,0.27,6.8,11.47,0.67,1.33,6.4,1.07,1.2,1.2,6.8,8.27,1.2,0.27,0.13,0.0,0.13,0.0,0.0,13.33,5.33,7.33,0.0,0.0,0.67,0.0,0.0,meta-llama_llama-3.3-70b-instruct_p30,meta-llama_llama-3.3-70b-instruct,p30,O-C-E-A+N-,2.3,4.666666666666667,2.125,4.555555555555555,1.25,23.74074074074074,3.873868700738632,0.0
meta-llama_llama-3.3-70b-instruct_p31.txt,1,823,48.26,1.0,99.0,47.93,16.46,16.28,96.84,77.28,60.02,18.23,14.46,13.73,0.0,0.0,0.12,0.61,3.77,15.92,8.02,0.97,14.09,8.14,4.13,7.29,1.46,18.96,5.59,4.86,6.32,1.7,3.4,1.22,29.16,1.94,15.43,5.35,1.34,2.55,2.55,0.73,3.77,0.12,5.95,3.77,1.94,2.43,1.22,0.97,0.85,0.12,0.0,0.0,4.74,2.55,1.09,0.24,0.0,0.0,0.73,2.19,0.12,0.0,0.24,0.0,0.12,0.0,0.0,0.12,6.08,0.36,0.12,5.22,0.49,0.0,1.22,0.36,0.0,0.12,0.0,0.0,0.0,0.24,0.0,0.12,0.36,0.61,0.61,0.24,0.0,0.12,0.49,0.49,5.71,10.45,1.34,2.07,3.65,0.36,0.61,2.67,7.17,11.18,0.61,0.85,0.0,0.0,0.0,0.0,0.0,13.73,5.71,5.59,0.49,0.0,1.34,0.61,0.0,meta-llama_llama-3.3-70b-instruct_p31,meta-llama_llama-3.3-70b-instruct,p31,O-C-E-A-N+,2.3,3.6666666666666665,1.875,2.3333333333333335,5.0,12.962962962962964,7.234083327638745,0.0
meta-llama_llama-3.3-70b-instruct_p32.txt,1,805,31.66,1.0,95.67,70.97,12.98,16.65,94.29,75.4,59.63,18.88,14.66,12.67,0.87,0.0,0.5,0.5,4.22,14.16,7.08,0.37,13.17,10.06,3.85,8.82,1.49,18.39,6.83,3.23,6.71,1.74,3.85,1.49,27.33,1.49,15.53,2.73,0.62,3.73,2.98,1.86,4.6,0.12,6.21,4.72,1.49,2.73,2.11,0.62,0.25,0.25,0.0,0.0,6.21,2.24,0.37,0.12,0.0,0.12,1.24,3.23,0.0,0.12,0.37,0.25,0.0,0.0,0.0,0.0,6.71,0.0,0.12,6.21,0.62,0.0,0.75,0.25,0.12,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.25,0.87,0.12,0.0,0.0,0.12,0.25,0.25,6.58,9.57,1.61,1.86,4.47,0.62,0.5,1.12,5.47,9.44,0.5,1.24,0.12,0.0,0.12,0.0,0.0,19.75,7.7,8.7,0.0,0.0,2.98,0.37,0.0,meta-llama_llama-3.3-70b-instruct_p32,meta-llama_llama-3.3-70b-instruct,p32,O-C-E-A-N-,2.3,4.333333333333333,2.0,2.3333333333333335,1.125,19.555555555555557,7.558822822975532,0.0
meta-llama_llama-3.3-70b-instruct_p1.txt,1,746,60.25,3.11,94.25,64.6,22.61,19.97,90.88,73.32,58.31,15.82,12.2,10.99,0.13,0.0,0.13,0.54,3.62,14.08,8.71,0.54,14.34,6.03,4.56,8.98,0.8,15.55,5.36,3.35,3.35,1.34,1.61,0.67,23.73,1.61,13.0,4.96,1.21,1.61,2.28,0.8,2.14,0.27,6.7,4.69,1.88,2.55,1.21,0.94,0.8,0.13,0.0,0.0,8.04,3.75,0.8,0.0,0.13,0.27,0.54,3.08,0.0,0.27,0.13,0.13,0.13,0.13,0.0,0.0,2.95,0.4,0.4,0.8,0.94,0.54,1.61,0.13,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.27,0.27,0.4,0.0,0.27,0.0,0.4,0.0,1.61,5.5,10.05,0.8,1.88,5.23,0.94,0.27,1.47,3.35,9.65,0.54,1.07,0.0,0.0,0.0,0.0,0.0,12.47,4.16,6.57,0.27,0.0,0.67,0.8,0.0,meta-llama_llama-3.3-70b-instruct_p1,meta-llama_llama-3.3-70b-instruct,p1,O+C+E+A+N+,4.6,4.888888888888889,4.75,4.555555555555555,4.25,25.333333333333332,1.247219128924647,0.19230769230769232
meta-llama_llama-3.3-70b-instruct_p2.txt,1,737,65.62,5.27,99.0,93.97,21.68,21.71,89.69,69.74,54.14,14.79,11.8,10.85,0.27,0.0,0.0,0.41,2.99,13.7,7.46,0.27,14.38,4.48,3.26,9.91,0.68,14.25,5.83,3.66,4.75,2.85,1.76,0.41,20.76,1.49,9.77,5.16,0.68,1.09,1.22,0.0,0.95,0.54,7.06,6.11,0.54,2.31,1.49,0.27,0.27,0.0,0.0,0.0,9.23,4.07,1.22,0.27,0.0,0.14,1.09,3.12,0.41,0.27,0.0,0.0,0.54,0.0,0.27,0.27,3.26,0.14,0.54,0.68,1.36,0.68,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.41,0.27,1.9,5.29,11.53,0.41,2.85,7.06,0.54,0.0,1.22,5.43,9.77,0.27,0.68,0.0,0.0,0.0,0.0,0.0,13.7,4.61,8.41,0.0,0.0,0.41,0.27,0.0,meta-llama_llama-3.3-70b-instruct_p2,meta-llama_llama-3.3-70b-instruct,p2,O+C+E+A+N-,4.6,5.0,4.875,4.666666666666667,1.0,25.88888888888889,1.0999438818457405,0.038461538461538464
meta-llama_llama-3-8b-instruct_p4.txt,1,742,76.24,25.53,93.99,88.29,18.55,23.85,92.72,70.35,55.39,14.29,12.13,9.03,2.02,0.0,0.67,0.4,2.16,17.39,8.76,0.67,14.82,4.58,1.75,9.97,0.13,13.21,7.82,3.37,12.53,6.06,5.12,2.7,18.87,0.27,10.38,5.53,1.35,0.13,0.94,0.13,1.89,0.4,7.28,5.93,1.21,3.23,2.02,1.08,0.27,0.81,0.0,0.0,11.99,7.68,2.96,0.27,1.21,0.0,2.29,6.33,0.0,0.13,0.67,0.0,0.13,0.13,0.0,0.0,3.64,0.27,0.13,3.1,0.13,0.13,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.27,0.0,0.67,0.0,0.0,0.0,1.08,0.0,1.08,2.96,9.97,0.81,2.83,4.72,0.13,0.54,1.35,3.5,10.11,0.13,0.13,0.0,0.0,0.0,0.0,0.0,12.67,5.39,6.33,0.0,0.0,0.81,0.13,0.0,meta-llama_llama-3-8b-instruct_p4,meta-llama_llama-3-8b-instruct,p4,O+C+E+A-N-,4.2,4.444444444444445,4.625,3.5555555555555554,1.75,21.88888888888889,5.902499993463745,0.33653846153846156
meta-llama_llama-3-8b-instruct_p5.txt,1,829,70.94,6.4,98.88,53.92,20.22,18.58,92.28,73.1,57.3,17.85,14.6,11.94,0.36,0.6,1.45,0.12,3.26,16.53,10.13,0.6,14.48,3.74,3.38,8.56,0.36,13.87,5.43,3.62,4.1,1.33,1.09,1.69,20.51,0.72,10.37,6.03,0.48,1.09,1.33,0.0,1.33,0.36,5.79,3.98,1.81,2.05,1.21,0.84,0.84,0.0,0.0,0.0,9.29,4.58,0.84,0.12,0.0,0.0,2.29,4.22,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,3.26,0.24,0.12,1.81,1.09,0.0,1.33,0.48,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.72,0.24,0.6,0.24,0.12,0.0,0.0,0.12,0.6,4.34,12.18,0.97,2.05,6.39,0.72,0.72,2.05,5.55,9.17,0.84,0.6,0.0,0.0,0.0,0.0,0.0,13.39,4.95,6.51,0.0,0.0,0.72,1.21,0.0,meta-llama_llama-3-8b-instruct_p5,meta-llama_llama-3-8b-instruct,p5,O+C+E-A+N+,3.6,4.222222222222222,2.5,3.5555555555555554,3.5,17.11111111111111,3.531166351571267,0.2980769230769231
meta-llama_llama-3-8b-instruct_p6.txt,1,530,86.08,35.73,96.48,52.27,21.2,22.08,90.19,69.06,54.15,13.58,9.81,6.79,1.13,0.0,1.32,0.57,3.77,16.98,11.7,0.19,14.91,4.72,2.64,7.55,0.38,14.34,4.91,3.21,4.15,3.02,0.75,0.38,19.43,0.75,8.87,5.09,0.38,1.13,0.94,0.19,0.94,0.38,3.02,2.45,0.38,1.32,1.13,0.0,0.0,0.0,0.0,0.0,11.32,4.91,0.94,1.13,0.0,0.0,1.7,6.23,0.19,0.0,2.26,0.0,0.0,0.0,0.0,0.0,6.23,0.0,0.38,4.53,1.32,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.0,0.94,0.0,0.38,0.0,0.19,0.0,1.32,4.34,13.77,1.13,3.77,8.11,0.57,0.0,1.7,5.85,8.68,0.75,0.0,0.0,0.0,0.0,0.0,0.0,14.34,5.47,7.55,0.0,0.0,0.0,1.32,0.0,meta-llama_llama-3-8b-instruct_p6,meta-llama_llama-3-8b-instruct,p6,O+C+E-A+N-,3.9,3.888888888888889,2.875,3.111111111111111,2.0,18.40740740740741,4.870616808298355,0.375
meta-llama_llama-3-8b-instruct_p7.txt,1,966,80.37,19.95,98.67,46.86,13.61,16.56,91.61,73.29,58.39,17.6,13.77,9.73,0.62,1.97,1.04,0.31,3.83,17.91,12.53,0.31,15.63,6.11,2.9,5.9,0.93,15.63,4.35,3.73,3.31,1.35,0.62,1.35,22.05,1.14,11.59,6.94,0.62,0.72,1.97,0.1,1.76,0.1,3.0,2.38,0.62,1.55,1.35,0.21,0.21,0.0,0.0,0.0,9.21,3.0,0.41,0.21,0.0,0.0,1.45,5.9,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,3.62,0.1,0.21,1.35,1.76,0.21,1.24,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.31,0.1,0.31,0.0,0.1,0.0,0.31,0.41,3.11,4.76,17.49,2.28,2.07,7.56,2.48,0.62,3.42,4.14,9.32,1.86,0.83,0.31,0.0,0.1,0.21,0.0,21.74,7.04,8.28,0.31,0.0,2.8,3.31,0.0,meta-llama_llama-3-8b-instruct_p7,meta-llama_llama-3-8b-instruct,p7,O+C+E-A-N+,4.1,4.333333333333333,2.25,2.888888888888889,3.875,20.22222222222222,4.924115512480076,0.4326923076923077
meta-llama_llama-3-8b-instruct_p8.txt,1,733,76.67,1.68,99.0,85.08,19.81,18.42,90.18,72.58,57.71,16.23,11.6,11.19,0.0,0.0,0.0,0.27,4.64,16.23,10.5,0.14,16.23,5.05,2.59,8.87,0.95,13.92,5.18,2.05,2.86,0.41,1.64,0.82,24.42,1.09,13.64,7.5,0.82,1.91,1.64,0.14,1.64,0.14,5.46,4.77,0.41,1.36,0.95,0.14,0.0,0.0,0.14,0.0,2.73,0.68,0.14,0.0,0.0,0.0,0.14,1.23,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.14,2.05,0.27,0.0,1.09,0.68,0.0,0.82,0.68,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.27,0.55,0.41,0.0,0.14,0.0,0.55,0.0,0.68,4.91,16.1,1.36,2.05,8.05,1.5,0.55,3.0,6.0,9.82,0.55,0.95,0.0,0.0,0.0,0.0,0.0,11.46,5.05,5.59,0.0,0.0,0.41,0.41,0.0,meta-llama_llama-3-8b-instruct_p8,meta-llama_llama-3-8b-instruct,p8,O+C+E-A-N-,4.1,4.333333333333333,2.5,3.6666666666666665,1.625,22.37037037037037,5.8445805739204255,0.49038461538461536
meta-llama_llama-3-8b-instruct_p9.txt,1,884,78.85,9.27,98.36,89.48,17.33,15.72,91.97,73.64,57.24,16.86,12.9,10.63,1.13,0.0,0.57,0.23,3.96,16.52,10.52,0.23,16.97,5.54,1.92,8.14,1.02,16.97,5.09,2.04,4.07,2.38,0.79,1.02,19.12,0.34,9.73,4.41,0.45,2.15,0.79,0.23,1.47,0.34,6.56,5.66,0.79,1.92,1.58,0.23,0.11,0.0,0.11,0.0,8.94,3.51,0.34,0.11,0.0,0.0,1.24,4.86,0.0,0.0,0.68,0.11,0.45,0.23,0.0,0.23,4.19,3.39,0.11,0.68,0.0,0.0,2.04,0.45,0.0,0.11,0.0,0.0,0.0,0.34,0.0,0.23,0.23,1.36,0.11,0.11,0.0,0.23,0.11,1.36,6.45,15.61,0.57,3.51,8.6,0.79,1.02,2.15,4.07,10.18,0.11,0.23,0.0,0.0,0.0,0.0,0.0,13.8,5.77,6.0,0.0,0.0,1.7,0.34,0.0,meta-llama_llama-3-8b-instruct_p9,meta-llama_llama-3-8b-instruct,p9,O+C-E+A+N+,4.2,2.888888888888889,4.25,3.3333333333333335,3.75,20.296296296296298,5.297202719638851,0.34615384615384615
